SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,avg_monthly_spend,streaming_count,security_support_count
0,1,1,31,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.2,1,104.62742,2,2
0,1,1,47,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.05,0,88.025536,1,2
0,0,0,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.25,1,79.25,1,0
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.9,1,44.9,0,0
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.4,0,19.4,0,0
1,1,1,59,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),88.75,0,90.65508,1,1
0,1,0,10,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,1,65.965,0,0
1,0,0,35,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),91.0,0,90.87143,1,1
0,0,0,4,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,29.65,1,29.625,0,1
0,1,1,32,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Electronic check,90.8,0,94.495316,1,2
0,0,0,43,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,77.85,1,78.27558,0,1
0,0,0,4,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,54.3,1,48.825,1,0
1,1,0,54,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,18.95,0,19.094444,0,0
1,0,0,11,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.15,1,90.69546,2,0
1,0,0,66,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),102.4,0,98.058334,2,1
0,1,1,61,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,99.9,0,102.317215,2,1
0,1,1,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),88.7,0,90.296524,2,4
0,1,1,44,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,54.3,0,52.661366,2,2
0,0,0,41,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),55.7,0,54.57439,0,1
0,1,0,50,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,103.95,0,104.626,2,2
0,1,0,47,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),110.85,1,112.25106,2,3
0,1,1,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,0,20.6875,0,0
0,0,0,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0,19.916666,0,0
0,1,1,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),91.95,0,91.87361,2,4
0,0,0,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.5,1,80.5,1,0
1,0,0,42,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,55.65,0,57.660713,0,1
1,0,0,18,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,0,71.922226,0,1
0,0,1,13,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),104.15,0,99.93077,2,2
0,1,1,68,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),83.65,0,84.314705,0,2
0,0,0,4,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),72.2,1,76.3875,0,0
0,0,0,69,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),110.05,0,107.69203,2,3
0,0,0,17,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,51.5,1,52.97059,0,1
0,1,1,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.5,0,25.224,0,0
1,0,0,43,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,89.55,1,89.691864,2,0
0,1,1,59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,0,20.722881,0,0
1,0,0,5,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,80.7,0,74.96,0,2
0,1,1,21,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Mailed check,77.5,1,77.38095,1,3
0,1,1,69,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),105.1,0,104.85217,1,4
0,0,0,13,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.15,0,25.526922,0,0
0,1,0,42,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),95.25,1,94.27024,1,2
0,1,0,52,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),95.65,0,97.85384,1,2
1,0,0,46,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.0,1,86.291306,1,1
0,1,0,61,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),80.8,0,79.686066,1,4
0,0,0,29,DSL,No,No,No,No,No,No,One year,1,Mailed check,24.85,0,27.174137,0,0
0,0,1,25,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),54.75,0,50.654,0,2
0,1,1,5,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,85.75,1,94.19,1,1
0,0,0,15,DSL,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,50.75,0,45.88,2,1
0,1,1,19,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,0,20.405264,0,0
0,0,0,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.05,0,19.210228,0,0
1,0,0,6,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.25,1,93.433334,2,1
0,1,1,58,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),71.6,0,72.93535,0,4
0,1,1,62,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),81.45,0,80.37177,0,2
0,1,1,70,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),58.4,0,58.759285,2,3
1,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.7,1,25.7,0,0
0,1,1,10,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),53.7,0,52.1,1,4
0,0,0,26,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.6,0,18.148077,0,0
0,0,0,66,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),89.4,0,90.55909,1,1
0,1,1,7,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.0,1,72.41428,0,0
0,1,1,51,Fiber optic,No,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),84.2,0,84.30882,0,2
0,1,1,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),106.1,0,104.84167,1,4
0,0,0,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,0,25.457693,0,0
0,0,0,2,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),46.05,1,40.175,0,0
0,0,1,70,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.95,0,65.02143,0,3
0,1,0,72,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.45,0,86.49306,2,3
0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0,20.05,0,0
1,1,0,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,76.4,1,76.4,0,1
0,0,0,5,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,1,102.8,2,1
0,0,0,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.7,0,19.166666,0,0
0,0,0,58,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,0,25.419828,0,0
1,1,1,22,DSL,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,40.05,1,40.00909,1,1
1,1,0,33,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.6,0,99.09849,2,1
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.95,1,69.95,0,0
1,1,0,54,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.0,0,72.57685,0,0
0,1,0,72,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Electronic check,99.4,0,101.19028,2,1
0,0,1,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.3,1,93.3,2,0
0,0,0,3,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.15,1,56.35,0,1
0,1,1,72,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),107.45,0,106.36528,1,4
0,1,1,72,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),83.6,0,82.76806,2,3
1,1,0,54,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.05,0,98.06852,2,1
0,1,0,59,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,80.1,0,79.54576,2,2
0,0,0,54,DSL,Yes,Yes,No,No,Yes,No,Two year,1,Bank transfer (automatic),65.3,0,65.0537,1,2
0,0,0,60,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Electronic check,89.55,0,87.18667,1,1
0,1,0,60,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),60.8,0,60.0575,2,3
0,0,0,3,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.5,0,72.48333,0,0
0,1,0,69,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),99.15,0,99.64275,2,1
0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.25,0,19.25,0,0
0,1,1,50,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),39.45,0,40.427,1,1
0,0,0,56,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),44.85,0,45.802677,2,0
0,1,0,60,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Electronic check,97.2,0,93.52917,2,2
1,1,0,69,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,110.55,0,110.291306,2,3
0,0,0,1,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,35.05,1,35.05,1,0
1,0,0,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.0,1,73.0,0,1
0,1,0,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,0,15.25,0,0
0,1,1,60,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),76.95,0,75.7325,2,2
0,0,0,13,DSL,No,No,Yes,Yes,No,No,Two year,0,Mailed check,35.4,0,34.646152,0,2
0,1,1,62,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.45,0,20.925,0,0
0,0,0,45,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Bank transfer (automatic),96.75,0,98.727776,1,2
0,0,0,25,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.2,0,56.926,2,2
0,0,0,44,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),100.1,0,99.50796,2,2
0,0,0,2,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.25,0,37.1,0,0
1,0,0,33,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),83.85,1,82.31212,0,2
0,0,0,22,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.85,0,20.48409,0,0
0,0,0,35,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,33.45,0,33.595715,0,2
0,1,1,29,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,0,19.268965,0,0
1,1,0,27,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Electronic check,85.9,0,82.22593,0,2
0,0,1,54,DSL,No,Yes,Yes,Yes,No,No,One year,1,Electronic check,61.0,0,60.797222,0,3
1,0,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,1,71.175,0,0
0,0,0,57,Fiber optic,No,No,No,No,Yes,No,One year,1,Electronic check,86.9,0,86.65351,1,0
0,0,0,62,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),69.4,0,68.34677,0,4
0,1,1,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,0,22.396667,0,0
0,0,0,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,1,16.6,0,0
0,1,0,70,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.3,0,102.692856,2,2
0,1,1,21,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.95,0,44.107143,0,0
0,0,1,23,DSL,No,No,No,Yes,No,No,One year,1,Electronic check,49.45,0,48.667393,0,1
0,0,0,6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,0,19.433332,0,0
0,1,1,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,0,17.2,0,0
0,0,0,3,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.0,1,95.8,2,2
0,0,0,23,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.5,0,101.80652,2,0
0,0,0,26,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),54.55,0,52.41731,2,2
0,0,1,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0,20.45,0,0
0,0,0,26,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.95,1,86.7,1,0
0,0,0,2,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.45,0,72.575,0,1
0,0,0,67,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),116.2,1,115.70597,2,4
0,1,0,71,Fiber optic,No,No,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),93.7,1,92.75141,2,0
0,0,0,59,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),79.85,0,81.12034,1,4
0,1,1,39,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,100.0,0,98.347435,2,1
0,0,1,21,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,0,18.904762,0,0
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,1,19.7,0,0
0,1,1,48,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.2,0,21.401041,0,0
1,1,0,31,DSL,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),50.4,0,50.970966,1,3
0,1,1,64,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,113.35,0,112.85547,2,4
0,1,1,46,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.0,0,81.95,0,1
0,0,0,52,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.95,0,81.42212,2,2
0,1,1,67,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.9,0,25.078358,0,0
1,0,0,67,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.9,0,55.604477,0,1
0,0,0,5,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.55,1,82.73,0,0
0,1,0,71,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,109.25,0,108.55916,2,3
0,0,0,9,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),77.65,1,79.35,1,0
1,0,0,26,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,95.0,1,96.04615,1,2
0,0,0,71,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),116.3,0,117.03592,2,4
0,0,0,32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,0,18.798437,0,0
0,0,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.35,0,69.625,0,0
0,1,0,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,0,26.59507,0,0
0,0,0,60,DSL,Yes,No,Yes,No,No,Yes,One year,1,Electronic check,44.45,0,46.231667,1,2
1,0,0,55,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,100.15,0,98.35909,2,1
0,0,0,54,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.4,1,104.50741,2,3
0,0,0,2,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,95.85,1,98.85,2,1
0,0,0,6,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,73.85,0,66.88333,0,0
0,1,1,48,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),70.1,0,67.46667,1,3
0,1,1,63,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,0,24.969048,0,0
0,0,0,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.15,1,79.15,0,1
0,0,1,12,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.05,0,19.65,0,0
1,1,0,54,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),24.95,0,25.273148,0,0
0,1,1,30,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,64.5,0,66.17167,1,2
0,1,0,30,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,1,21.861666,0,0
0,0,0,4,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,1,75.7875,1,0
0,0,0,40,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),105.95,0,108.38,2,2
0,1,1,9,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.85,0,71.94444,0,1
0,1,1,17,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.85,1,92.61471,1,2
0,0,0,62,DSL,No,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),43.6,0,44.33387,1,2
0,0,0,28,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),91.25,0,88.70178,1,2
0,0,0,70,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.75,0,90.96,2,4
0,0,0,46,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,0,106.613045,2,3
0,1,0,23,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,90.15,0,88.910866,1,1
0,1,1,47,DSL,Yes,No,Yes,Yes,No,No,One year,0,Electronic check,40.3,0,38.187233,0,3
0,1,1,68,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,0,105.4875,2,3
1,0,0,60,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.0,1,107.35667,2,2
0,0,1,67,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,0,105.06045,2,2
0,0,0,14,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.65,0,65.814285,2,1
0,1,1,57,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,0,70.49737,0,0
0,1,1,55,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Mailed check,100.9,0,99.06545,2,1
0,0,1,1,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.9,1,49.9,0,1
0,0,0,23,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.9,0,90.67174,1,2
0,0,0,13,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.35,1,104.526924,2,1
0,1,0,47,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.1,0,109.258514,2,2
0,0,0,38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,0,19.213158,0,0
1,1,0,38,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.95,1,75.52237,0,0
1,0,0,2,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),56.55,0,59.125,0,1
1,1,1,1,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),49.25,1,49.25,0,1
0,1,0,15,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),68.6,0,73.90667,0,0
0,0,0,26,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.05,0,69.832695,0,0
0,1,1,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,0,20.868572,0,0
0,0,1,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.05,0,25.15,0,0
0,1,1,50,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,103.7,1,101.421,2,2
0,1,0,42,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.4,0,95.58572,1,2
0,1,0,10,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.95,0,56.885,0,2
0,1,0,61,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),93.7,0,96.07705,1,3
0,0,0,68,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.25,0,107.04926,2,3
0,0,0,10,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,98.9,0,106.495,2,2
0,1,0,65,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Electronic check,89.75,1,88.76308,0,3
0,1,1,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.45,0,81.7618,2,3
0,1,1,55,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,79.4,0,77.06273,0,2
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,1,20.3,0,0
0,0,0,7,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),62.8,0,59.75714,1,2
0,0,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.9,0,68.025,0,0
0,0,0,9,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,0,78.68889,0,1
0,0,1,27,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.85,0,29.205555,0,0
1,1,0,7,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.95,1,100.12143,2,1
0,1,0,64,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,68.3,0,68.41875,1,3
0,0,0,70,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),48.4,0,49.182858,1,3
1,0,0,2,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.0,1,90.85,2,0
1,0,0,67,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,105.05,0,107.0403,2,3
0,0,0,45,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),89.3,1,89.263336,1,1
0,0,0,24,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,0,23.041666,0,0
0,1,1,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,0,24.2125,0,0
0,1,1,44,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),92.95,0,93.70227,2,1
0,1,1,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.7,0,20.5875,0,0
0,0,0,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),74.3,1,74.3,0,1
0,0,0,66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,0,18.8,0,0
0,0,0,1,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,44.65,1,44.65,1,2
0,1,1,13,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,84.05,1,84.253845,1,1
0,0,0,10,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.7,1,78.88,0,1
1,1,0,65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.35,0,101.20846,2,2
0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,0,19.55,0,0
0,1,1,38,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Electronic check,74.05,0,73.744736,1,4
0,0,1,23,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,40.1,0,37.29348,0,3
0,1,0,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,0,18.44,0,0
0,0,1,4,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.7,1,91.1375,2,1
0,1,1,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),83.55,0,84.629166,2,3
0,1,0,35,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,56.85,0,53.174286,0,2
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,1,20.4,0,0
